date,interest_rate,unemployment_rate,gdp_growth,inflation_rate,market_volatility
2023-02-07,7.028410631477122,3.746403676621136,2.437519631131283,3.1644035441148417,0.17874888335228398
2023-02-08,8.665499413451197,3.826619782202213,1.9667702678896974,2.552970071694088,0.16147700949734017
2023-02-09,7.632646354469807,3.8266442537540546,2.1501139225645947,3.1535929905113247,0.2711512385824721
2023-02-10,7.859815739901533,3.969455223101714,3.4412261778137125,2.7451074911127358,0.21358305719898088
2023-02-11,8.738462789188594,3.6832882055520835,3.024949635384191,2.4621744104608916,0.11790444258049104
2023-02-12,6.051421385178326,2.9897794199240884,3.2852279977027146,2.9229233990226278,0.2706641406236735
2023-02-13,5.601854827065369,3.777107591536508,1.4456346059601028,3.4812612129458005,0.20697725399140013
2023-02-14,4.481404335612362,3.880880489381477,1.2826046567035776,1.4425360043093833,0.18311836082118169
2023-02-15,6.183728341759129,3.6790666517418313,2.4733943206765416,3.69390177422633,0.16757298872871157
2023-02-16,4.537087470765443,3.9177418098926426,2.3592185987292917,2.2742522669125425,0.11988531806258898
2023-02-17,7.0482283860176835,3.6382597684493216,0.5188321454809375,3.6184230507167667,0.2913404312801739
2023-02-18,5.5797669852977885,3.5644287185391654,2.3701058127926147,2.3302161226343765,0.24824870349446032
2023-02-19,7.943501391317647,4.395543453893406,3.7378499703918897,3.7133302082462274,0.12635551261979613
2023-02-20,7.668017219315831,4.828519937671218,3.6176426746158397,2.9510488518399507,0.20225376382696686
2023-02-21,5.915600225777317,4.139805474602567,1.5402417549481098,2.0705839265406554,0.21111503955725738
2023-02-22,7.964438280065589,3.4127165859273725,2.6688237767125327,2.561220113205222,0.13357775140615116
2023-02-23,6.723853599770617,3.8125012015757958,1.388776231261969,4.193667197192372,0.1854443057724608
2023-02-24,3.8431074380084893,3.775024802941043,2.023280738273278,3.051828364645565,0.22914922309080157
2023-02-25,5.017051774094015,4.03536035468845,1.4438140208046386,2.5419651096477294,0.15680211436295202
2023-02-26,5.413755473109801,3.7940784973349584,1.1647874011536785,4.140536862697404,0.16632179097798966
2023-02-27,6.515365664431297,4.007523433071399,2.8066331765826003,3.855166573781354,0.12440569541300162
2023-02-28,5.856413053438263,4.594193293118957,2.329195157448804,2.1597745771273695,0.18264812886515122
2023-03-01,5.7065274968459345,2.7783307969177407,2.455289112499668,2.7955107663335705,0.21677145694165892
2023-03-02,7.371455361620776,3.4468651077065378,2.606427432244468,1.237489467709995,0.1233051081398634
2023-03-03,7.6803746074062795,4.179707690227421,2.2578010352643316,3.8719529769393866,0.2229568717670071
2023-03-04,5.57217212107011,3.6778942431418886,1.2698996917845609,3.004067124693799,0.17955864295056248
2023-03-05,5.2253977489176116,3.9963857736515234,2.268312981131268,3.670160286172314,0.23563645087816162
2023-03-06,8.396302135387387,3.605099470577741,1.9257050094719041,1.0678955396054453,0.1629673951033652
2023-03-07,10.589118762523135,4.4800842980827955,1.9468775349259093,2.7191427048992827,0.2136998476583208
2023-03-08,5.087148535670097,4.280637578568935,1.3450842486634504,3.1675896637636796,0.22256056965196028
2023-03-09,7.836709588821843,3.849346820770673,0.8950358518323626,0.8817583122014487,0.23810147982922894
2023-03-10,6.29146119393443,4.537107485604234,1.646211701653703,3.656353364966887,0.25138779670745987
2023-03-11,7.51397776129245,3.8548323065231958,2.5362876131534366,2.6765367518534453,0.1272703419799816
2023-03-12,5.0705759082993405,3.733118141471812,2.04447736456605,1.2452832199623052,0.29304854844005546
2023-03-13,4.622378098108681,4.435082625774941,3.526537107368288,2.485492213246638,0.26872908313075233
2023-03-14,4.8158848647358905,3.0003952135027623,2.0475808558943513,3.456681610829922,0.21246375651972343
2023-03-15,5.653792673980861,3.7839240600565436,2.255929898134066,2.086891909904215,0.2780717741556716
2023-03-16,6.147937524584361,3.8765800104241865,2.1132965395248475,2.954327532998539,0.17648659359614988
2023-03-17,7.917691164740134,3.588690659499874,1.2498823516031468,2.5668668906346332,0.1068573103212267
2023-03-18,5.249804169881141,3.3272423226807906,2.0828312604743933,1.0058978578927638,0.2454062761735886
2023-03-19,5.543256571161603,3.664048828848994,1.2453256027548891,3.62383538753535,0.288668829871072
2023-03-20,9.620778011569588,2.9448414997501215,2.0452094311064193,3.8077357725400267,0.13237093271506048
2023-03-21,6.580063596539087,4.476706387057572,0.692051698571634,4.148731414983704,0.2287747894032671
2023-03-22,6.927976305901233,4.501706957524686,2.0444296397558097,3.009012362088,0.26268511213046336
2023-03-23,7.617959887331535,3.7366553418940813,2.218438295368089,3.4846031286352233,0.28101341032761656
2023-03-24,5.714241487564084,3.544513806989188,2.2760953563995434,1.3859613200689083,0.1553055518230372
2023-03-25,6.472483003838657,2.9614702688835246,0.9523676248156646,3.2401261237493464,0.1257467618769463
2023-03-26,6.016314850634082,3.3731089505006318,2.484574823541593,2.6820505492034923,0.14957002277518697
2023-03-27,6.375441360270272,4.441447742633746,2.627214494719757,2.9230452307097874,0.2155443282038271
2023-03-28,7.7648640173038235,3.704058799917766,1.33346640719955,1.882659999657478,0.2837456512991063
2023-03-29,7.511998975102099,3.4431126822154976,2.8882913402068957,4.122663952969335,0.21650716223970123
2023-03-30,3.0765788798685145,3.7232559224377613,2.250955110568711,1.349025031040552,0.2839242601671993
2023-03-31,7.996817459200121,3.4303041995011103,2.0518262512910175,3.2720116500679923,0.2540074047382438
2023-04-01,5.981411399842597,2.911729287926927,2.554289780819227,2.082491804238989,0.21967789283356184
2023-04-02,7.092205557329054,3.5467804273394297,3.39716607428322,5.118599530077747,0.10435970185266592
2023-04-03,5.8886521169154,3.177462360273072,1.9873688889166583,3.6953658219936423,0.16661515357522824
2023-04-04,6.422292547272266,3.914004221587212,1.7048017142748606,2.9715018551912746,0.11149191144498126
2023-04-05,8.472935172121604,4.164136978231554,3.7645124899730242,1.9720805483496489,0.16444847005480567
2023-04-06,7.004113408985887,3.3439619428420073,1.9616705692015888,3.890029277504672,0.11246669963168816
2023-04-07,8.39625691113896,3.7973320778848834,2.3933225621856713,-0.2646358285275032,0.1335631722900125
2023-04-08,6.423546561172923,3.692194780817534,1.9613269398021607,3.384170108224297,0.18213718324848177
2023-04-09,6.26763698810032,3.3315056075757807,0.8143540110866366,3.5103795468822723,0.20297694908659614
2023-04-10,6.518267097737002,2.5611923466447006,1.853980970862229,3.45173692989019,0.14342833765857096
2023-04-11,4.595784850316053,3.1876832973432463,2.9889410418990146,3.837846755516738,0.24651547585159778
2023-04-12,2.4634870959615,3.3119499295029673,1.452147489116246,2.4350275356290854,0.21807292437340395
2023-04-13,5.328896160705876,3.771649153139746,3.154636892358015,3.5493138406173346,0.23835210615265556
2023-04-14,8.040850159880005,3.8215951213387456,2.7109147445292145,2.330007449724345,0.24655313621868263
2023-04-15,8.630806334031652,4.32076927491091,1.2965810723261013,2.169617117331157,0.24538406771620472
2023-04-16,3.4964542118377118,3.1833100449785556,1.1364702459690341,1.9676537361286366,0.28724678023937056
2023-04-17,8.430015991676523,3.290078790773594,1.1142441754678152,2.7480203321356376,0.1474440667829334
2023-04-18,5.611514218034205,3.377596113878096,1.7730653712637865,4.111224014401108,0.15403112784625364
2023-04-19,4.3603999616502,3.6047576841195665,1.2283209197218967,4.715076127453701,0.11884021360043014
2023-04-20,8.088840063854391,3.809781618583541,3.07585150327756,2.7295801229425734,0.2185172714862206
2023-04-21,5.741834261836699,3.9150863699893206,1.1531543883543587,2.355032088235094,0.17903710152757307
2023-04-22,10.42330274410871,2.758834712525355,1.3866327870763215,4.329431705094383,0.19923977613355257
2023-04-23,5.4901360646127095,4.297499144618754,3.315079043259511,3.4334274626469132,0.13396429154282796
2023-04-24,6.085467548811045,3.934774776213899,1.889253723734712,3.0290601161359265,0.2298120501142766
2023-04-25,5.0352620267385655,4.14135653058042,2.437174737091834,1.8942180962154636,0.22380387212789024
2023-04-26,6.724850785281037,2.505553463526846,2.4716119855077796,4.4317016657169175,0.1529568853864039
2023-04-27,7.695597457205772,4.115948874301723,0.93645291474731,3.093684828673528,0.1930833380852148
2023-04-28,3.904586714269225,3.2024675611130995,2.742222757844816,3.0001597970410363,0.2788601876214559
2023-04-29,7.4836980052445,3.4746381384368603,2.590624817741063,3.541675254150521,0.2546998068651597
2023-04-30,5.887006296886112,4.417002914716155,2.6220077867179237,3.021898253478079,0.14538877535266634
2023-05-01,5.208637128017371,4.028797626813412,1.557059050655224,4.474636645113714,0.27577097049992066
2023-05-02,4.398157592494437,3.3616558441280766,2.3295608259075213,4.011800982401387,0.11346259468430858
2023-05-03,7.967935250535717,4.098095530756781,1.961648694235743,2.4386694492010808,0.18278571321108245
2023-05-04,6.930031519781974,3.8804025630360397,2.1745101301956207,3.086900932239825,0.11602364550747922
2023-05-05,5.626881885298882,3.4963203020978604,1.4782247383456368,2.4145803391628022,0.28484283883729766
2023-05-06,7.669188501060574,3.9378940456448115,1.9478044052813044,4.889364116942618,0.10814048836400868
2023-05-07,7.294739215425683,3.510913352720795,2.881521385939554,2.2771212712508175,0.13024805922158242
2023-05-08,7.801771106602064,3.893460040881398,0.5592225737125208,2.8809717281696945,0.2830079887673102
2023-05-09,8.96089834445998,3.887087142291129,1.8072353718245622,3.363926644088127,0.21643152898012585
2023-05-10,6.8262775775169535,3.951716812985377,2.6110071726442756,3.5057194481062033,0.25903759501925316
2023-05-11,9.398563657725994,4.662168093609696,1.2297132627743455,3.674579136355365,0.10328135205235903
2023-05-12,8.641369408481962,4.17262905796026,2.4202825433968105,3.8009665543266893,0.18381901411106344
2023-05-13,7.675162130942896,4.199989999745442,2.4752283725375754,3.6928600560790303,0.2968931260548561
2023-05-14,3.963154133772353,3.4365482124172195,1.9774769393770557,2.5670263053210154,0.21596381320603117
2023-05-15,6.664688121154795,2.9413070656787657,2.3409982293941067,2.4536408816535182,0.26993655771998376
2023-05-16,6.869488396714431,3.6061544337412568,3.4029151077385125,3.038229872863409,0.29271189537937575
2023-05-17,6.823356733290155,3.45680976253715,1.5621108751902504,2.448301327555539,0.2370081018044813
2023-05-18,6.33528879924151,3.999805448432934,0.9897307570222076,2.3422818605815814,0.16552609233863616
2023-05-19,7.469074869352259,3.6011712802820197,1.7604160538737512,2.5780612754910495,0.16172138685422677
2023-05-20,7.668733770112999,4.363112073439425,1.3044004691793598,5.102134694264505,0.1142554815752936
2023-05-21,3.9917430683780024,2.830413622311081,2.4080194990766306,4.543822795384507,0.1855544204012199
2023-05-22,8.532260354125555,3.560329574722348,1.7355931630087962,2.7608200127325375,0.2830778831243761
2023-05-23,4.2853221031289435,3.886396138389156,2.590489561823764,0.9334865804504004,0.19561248531879616
2023-05-24,5.8911513685685515,3.212224268194314,2.332947558777314,2.4097086615869925,0.28219898202535615
2023-05-25,5.16863350975231,4.152529957230659,1.551833950646606,3.8800209978253695,0.26342838664564777
2023-05-26,5.41735436468374,4.136185009684574,1.3619239091036823,1.4344639028526156,0.29683742265798935
2023-05-27,8.12979954972557,3.484379518360451,0.9855555102441544,3.603842967375131,0.2895390563784126
2023-05-28,6.682429706506777,5.0244450075951335,2.9411197154039863,3.5397135791406704,0.24129665381059792
2023-05-29,7.523898696893003,3.1410960872357996,2.5195619808011043,3.017324709353078,0.27424345737519495
2023-05-30,7.4480237576709225,3.0268078765586224,1.7713567447859635,2.962396242712794,0.24961554032647512
2023-05-31,3.627431580335065,3.4628829836626434,2.5850050724542784,2.0954233669226405,0.24067890292844354
2023-06-01,5.663387654770137,3.795145929006814,1.2165081765137793,3.696823923096126,0.24311191557956044
2023-06-02,7.6228587226041915,2.8933774219211172,1.4001139604449202,3.3099133337464575,0.24420873507159238
2023-06-03,7.485256974684909,4.0096269601159396,1.320194176395258,2.5193719069394422,0.1758838023723097
2023-06-04,3.8649859048911934,4.930146758925436,2.321283096540736,2.2149870714153095,0.18471248321051684
2023-06-05,8.045040687768386,3.0034944906583836,1.6162869477475803,1.8065753718585262,0.15881423183460885
2023-06-06,7.424083918877926,3.798208422375036,0.9367433995143385,3.3715209653497933,0.1296521151342659
2023-06-07,5.055811544807471,4.178976278200097,2.173060853462265,2.7977562829169877,0.19168868006683848
2023-06-08,7.112942417381544,4.082840957094013,2.55842070862287,2.810503674599322,0.2799898578544565
2023-06-09,6.156332352345727,4.779202910139002,1.9912445862956005,1.4388188214771054,0.23025294132356577
2023-06-10,7.237948087440939,3.4653121062467003,3.0117991792921703,1.9048250818645414,0.11123607194362224
2023-06-11,3.799645848485845,4.692992354882064,2.7422340996206813,1.7960596527588444,0.2622399889129304
2023-06-12,5.971092705887598,3.66986835970807,2.9949428105554476,3.768750475251575,0.28708030544350005
2023-06-13,8.271075353603106,3.444890163064115,2.7270220487534726,3.17169993074183,0.2658844879973541
2023-06-14,7.308228758255809,4.639567615715702,2.2886921288089987,2.7170159270090624,0.24550828283114937
2023-06-15,7.68746129707107,3.5161417353093944,1.1049162375180068,4.105560905489027,0.1300240791626643
2023-06-16,6.149688130687019,4.235577586055834,1.823095236222628,3.96412603624642,0.1697999784505176
2023-06-17,7.346518924460758,3.453664208215452,1.6900677700322506,4.105435677892582,0.21305737766960606
2023-06-18,6.255366490368818,3.0629741858556647,1.3892012261012516,2.7579559700061322,0.11537215587567791
2023-06-19,5.112739781514557,3.064374465365106,1.6401519372065165,1.5856311891126023,0.12125404282715697
2023-06-20,6.121767318263265,4.052805426535839,0.9284413800246236,4.706499079163937,0.28685078440222994
2023-06-21,8.681060067354155,3.168036797669745,2.807154496742982,3.5242087895059937,0.24053823865519672
2023-06-22,8.198482039670905,3.594956396212753,1.2528697455909774,3.544933223077604,0.1550174092102551
2023-06-23,5.011697165721961,3.375221209863718,2.750621551638169,3.6758690827947227,0.16547206195226954
2023-06-24,5.873987944246398,3.2605998984055926,3.16139340346534,5.763498545940325,0.1768858608560339
2023-06-25,5.113642673653909,3.321567361248839,1.487077470057604,2.899559472226901,0.11501425851574339
2023-06-26,6.769284760800699,3.8036335047719505,1.6563967473220442,4.436482824296028,0.24783539974288563
2023-06-27,7.995909234671851,2.211039214928846,2.498835225328103,2.147385502060886,0.13536680241824112
2023-06-28,9.547690125938612,4.12203912624045,1.750809179748379,3.815232242686498,0.261024004964142
2023-06-29,4.358821701731587,3.0525307877251153,1.4601593940515893,4.783441902509156,0.2691744859553867
2023-06-30,7.787521018024471,3.116291282085885,2.452766223618379,2.9530378528941648,0.22768683548549282
2023-07-01,6.488471558631521,2.9779973216249918,1.5075007167289531,1.0810737309071488,0.2539709886797826
2023-07-02,5.94929453895307,3.834585230571124,3.810197874242535,3.567012628564406,0.13436703333720867
2023-07-03,5.097062277620744,4.4319503738112,2.54936965344835,2.7830918768969646,0.21518779653412737
2023-07-04,9.169791405648924,3.6321793340924207,2.635446183565068,3.844258741658141,0.23535986288922625
2023-07-05,4.056703657770539,3.9184426623177107,2.0281687755558235,2.5335889722159126,0.23231211617085556
2023-07-06,5.7653672705773635,3.9694222814088373,3.5903848714487436,5.387581628942498,0.12345797552863616
2023-07-07,7.050945359923123,4.070598504636127,1.505892898834646,3.106431831547346,0.1688764924960076
2023-07-08,7.179932588410883,3.1982133923380553,2.708531396357468,3.7910781764480728,0.16500750429646732
2023-07-09,8.37019672855435,4.496728359779973,1.0294409311561163,2.0003095282029433,0.21450537451938168
2023-07-10,5.178979146950089,3.5330189373730643,3.9348953481971414,1.8249314487620376,0.2530474257735506
2023-07-11,7.4365803412972165,3.840529920430569,2.755920929052376,1.7031240923517912,0.21411807323404275
2023-07-12,6.405598221401375,3.62501255187592,1.3481007810072365,1.7098504173717726,0.25096548773033084
2023-07-13,6.560325663013335,3.4772611975621257,2.52057119798247,3.678463799665691,0.11979351933980163
2023-07-14,5.810634152250907,4.169784143847331,2.95019805740197,2.396987676923028,0.2756277381734555
2023-07-15,6.74279963798307,4.017555386650577,1.3847740070317776,1.7299710881405468,0.20732341387285194
2023-07-16,6.286420507475952,2.6069138179217406,1.73174525056666,2.303308876963341,0.10749973209343458
2023-07-17,5.965617535689912,3.90957872844796,1.3051969443012645,3.7036390419112055,0.22864260060448527
2023-07-18,5.712195598009132,4.748812308188243,2.483071374406552,3.6786870224463746,0.2034694374726151
2023-07-19,7.058743323246785,3.792867789322599,2.2457170740253325,3.996901851552317,0.14407391376971299
2023-07-20,4.503663952169906,3.4445873094868267,2.1251287184408474,2.718472122219426,0.2528850917222709
2023-07-21,6.211477720301168,3.5082719890894545,1.4555768977819408,4.99712118000719,0.286713650241596
2023-07-22,5.348423819952398,3.4190374543736723,1.934471989400688,4.082013369436919,0.16453669076870117
2023-07-23,6.315635399722348,3.125488078463343,1.5274220690827724,1.8258427852178227,0.1987831365632738
2023-07-24,6.334694374380438,3.6076606762867156,2.4877573468576135,3.8121391372276796,0.1256349997396858
2023-07-25,7.800279093697951,3.605390003488094,1.2577047873137566,3.0191084724337696,0.2859599447409632
2023-07-26,7.488522679091661,4.00008149231257,1.46084500514136,2.8349256601293065,0.1637592119238466
2023-07-27,6.937693752935671,3.4387554734135786,2.7522482976789586,3.009842972361976,0.13895693673990517
2023-07-28,6.759096716628073,4.705462829721563,1.7480871413228023,2.334042358731198,0.19568573535389108
2023-07-29,6.21370637162811,3.231647216349467,3.5087293893621574,4.008996678425338,0.10865649790023615
2023-07-30,6.1859798890343205,3.773630473843987,2.256854140082895,2.4217669821364978,0.15056736624528097
2023-07-31,3.8782037716714726,3.3262136117681305,0.6494039470214575,2.4398358902656225,0.11353154729828217
2023-08-01,7.600623948762589,3.430666462525617,1.0405495196973882,3.7601935552997,0.12547423089883997
2023-08-02,6.899789210015042,3.5602700797869598,1.6277668732957722,5.170476327601657,0.12243151017317362
2023-08-03,8.30056128840367,3.801906614661441,2.6941549952395145,2.5030752598280985,0.27448399100359144
2023-08-04,5.6681556352811135,4.10145110084151,2.612918427522632,1.7534749197834023,0.2860869696069256
2023-08-05,8.390554551512999,3.467176829471313,1.7130862652529442,4.139844517904303,0.1949044331560292
2023-08-06,6.212267508637879,2.9515873012095457,3.0858958701919197,3.1950423346790933,0.22608341757066905
2023-08-07,5.640259669956027,4.3848184861477355,2.362984965634971,3.5023502239105646,0.23918037945259968
2023-08-08,8.81816693353728,3.211428872271906,1.8446939817488617,3.034328107976449,0.17826266497441204
2023-08-09,7.045839320620737,3.576754745406912,3.0384811636369635,3.593594746657226,0.17404209340857757
2023-08-10,9.006510638541586,3.72757213179359,1.4540746507979048,3.3638871311357157,0.23511380384473393
2023-08-11,6.755732603840509,3.6489006216881537,2.5440950773844864,2.476538957495532,0.1753429030490477
2023-08-12,7.711134055730891,2.9940365134929525,2.6257390206429494,3.703877646906725,0.2162019039100354
2023-08-13,8.043056983608047,4.131026117500217,2.5947484049600495,3.500100580779825,0.20303856216229155
2023-08-14,6.077944023360019,2.2908717439186894,1.9755337701907865,2.6288003727371234,0.20489212018019629
2023-08-15,7.019100645690702,4.189895095619751,2.7967578432123137,2.8269813780025923,0.2658717725752902
2023-08-16,6.731326378834391,4.2781844556645945,3.5732659310649426,2.21411506541675,0.2408114217797393
2023-08-17,7.7484846223373465,4.15160021023259,1.975765010613908,3.461888267839423,0.2921365308076186
2023-08-18,4.9019666863170706,3.547880614284599,2.1540054908872444,3.472827154929401,0.2581953254503159
2023-08-19,7.401699240172041,3.7647041843828633,2.840096336293117,2.961255487083295,0.12915850291997916
2023-08-20,7.880698816046448,3.365363546930743,1.8874453793383843,1.8612727999982255,0.24769666059996856
2023-08-21,5.475687441026269,3.7343350129626285,1.8655982207016022,0.9774718856567879,0.23312951079342706
2023-08-22,5.177829617328836,4.014578339604289,1.1719144606954484,2.7686075075408136,0.2292087959022697
2023-08-23,4.012587716535033,3.152480222131243,0.720681768017573,3.2366152711830787,0.19614892523840072
2023-08-24,9.617701716028654,3.632856134444906,1.1921455518004251,3.6446771764450596,0.11249278396319728
2023-08-25,5.402478732576854,3.461400624029518,2.790184919678949,4.132806783586798,0.29029695350201395
2023-08-26,8.62692942306499,4.286433660163579,1.2778307551714034,2.642890399805491,0.27038493894488236
2023-08-27,6.188026752550663,3.2294732690559105,2.4891812066791585,1.4179169630599946,0.19736160748237158
2023-08-28,8.14731158961652,4.013078536049294,3.2882675869692477,2.4863233756505707,0.13171619352616168
2023-08-29,7.371410381111979,3.6736182575431333,2.2269219447523216,5.1832662988658535,0.2648945315711517
2023-08-30,9.65322269366892,3.637869281272855,1.3940900968496275,4.644233256987851,0.18613432108183717
2023-08-31,8.668727058316284,4.028039698153276,1.99416641236307,3.428089709247641,0.1780227847012719
2023-09-01,6.819650285064827,3.5080062059508443,2.4038610624313947,2.5683917922799737,0.23307644638654026
2023-09-02,6.9647521065062845,3.751635194396318,2.407979393301108,2.9087208858436115,0.2517350797065303
2023-09-03,7.5186798189748885,4.255551949661664,2.193646662526148,4.714699376148584,0.11256814732409162
2023-09-04,10.521956975492257,3.311514634018352,2.605336695707884,3.2099909652569987,0.2535112832967026
2023-09-05,6.601601225057636,3.835487949903765,2.8996773383360206,2.6194946837506468,0.24678810027032563
2023-09-06,4.560980748935036,4.1406741676215,1.7161410774145673,4.326249698507617,0.2178419221044087
2023-09-07,6.86706909437638,3.9334690262815624,3.223790247409215,1.0523248688918487,0.16768378287162686
2023-09-08,5.539001284663081,4.340591778247587,2.363690291555153,1.9954386719850645,0.13296042945116557
2023-09-09,6.816916966306224,3.6400789583627526,0.3197226591895152,2.1950483807007104,0.12053059383677266
2023-09-10,8.22672929490192,4.035715381613079,1.9497160250989143,4.0016260093767615,0.1002367387437136
2023-09-11,7.25612148938629,4.251357245139651,1.9611646865176764,2.4392191805179895,0.14129203513841856
2023-09-12,5.610194097599788,2.854206871902119,2.9641135760861594,1.2269719233611645,0.1822673940099946
2023-09-13,6.195658084982719,3.496610331194988,1.6349889265941708,2.307817102003484,0.14872886628001686
2023-09-14,4.900652389695977,3.8895339482522235,2.2193298814866247,2.5290444322917547,0.16179581072100196
2023-09-15,8.413449975883946,4.160298787088041,0.9646987017862356,2.932505640630108,0.17809048307219805
2023-09-16,7.730919943968294,3.8217704126065484,1.4358202718975455,3.128232841747331,0.16165246169308622
2023-09-17,4.867485655415081,4.398321693779573,2.7375839940400586,3.967673655706757,0.24492420773174614
2023-09-18,10.281531046941803,3.432914329326116,1.1229195783266694,2.687967137252643,0.19834535783299398
2023-09-19,6.174561187198767,3.0825612611684003,2.872762005095383,2.41724365183565,0.10386542955040814
2023-09-20,6.943293255562794,4.097343523603721,3.0119689167592,3.0466966309993637,0.14533364627246068
2023-09-21,5.993714492964574,3.643500683804134,3.0930962385795278,3.242648922881898,0.24193164892690613
2023-09-22,7.130138376025669,3.281106754610837,3.336256371521948,2.3986701225822484,0.16018610465735716
2023-09-23,6.641082009453877,4.554208890540659,2.7201462300087274,1.2969845888678508,0.2840283543398098
2023-09-24,4.40357965725665,4.07344153433312,2.440365469241115,2.510100996610838,0.2425328094894841
2023-09-25,8.26026401311472,4.025574155652659,2.595705570352708,3.807435790029284,0.15798539517592827
2023-09-26,5.2577926065114,4.496638252837178,2.157028455621207,2.921185083230106,0.2032819692346888
2023-09-27,7.875665704461012,3.506456483327811,1.8011231609855873,4.24385100961046,0.23344780603603393
2023-09-28,6.152207955687345,4.406724367808237,2.7160862232379643,3.5025547429584103,0.13867317306741905
2023-09-29,6.594987227201884,3.909255423394429,2.4592544550296953,2.472079060177747,0.14923749357737245
2023-09-30,7.223169367566726,3.4051765790513944,2.8042464209791786,4.469038715629962,0.2014247491724513
2023-10-01,6.705902200646455,3.696503874748068,1.933121508739917,2.1309454682722713,0.28497894449805844
2023-10-02,7.615733332583537,3.7932922372396627,2.0035430696048864,1.3248419433476908,0.16880207337152303
2023-10-03,5.437701197496081,4.256358111511579,2.2691936277055342,3.3440779983907016,0.1804260656201413
2023-10-04,8.055327315926203,3.024994350636731,1.9986819877845305,2.2161251787364793,0.13812404213630272
2023-10-05,4.954200702148568,2.8257656662677464,4.373458848733741,2.9433232212422102,0.2186417390546219
2023-10-06,5.130748755350729,3.306219201832859,3.647562092296983,1.9280240746701085,0.24803014945019966
2023-10-07,7.368522663680099,3.666132183143467,2.1034346985235834,3.0045407049113178,0.1881284532619241
